"dataset","caseid","length","label","leverage1","leverage2"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3364103","0.080232393034101","0","2.6135192161935e-06","1.10148504570071e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3395763","0.044427418819218","0","2.96196653643133e-06","1.25555795202421e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3398124","0.035027948698584","0","3.68555762674019e-06","1.56464770613912e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3406163","0.03555805650919","0","4.62525871693663e-06","1.96341614926537e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3407629","0.054213083962485","0","2.54628748984568e-06","1.07765584900278e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3414969","0.0358752050480159","0","4.57957947013159e-06","1.9439261950193e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3415943","0.020453111185125","0","3.87932346605349e-06","1.65077269539809e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3424995","0.039963582988799","0","3.60726949278722e-06","1.53019621048965e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3427711","0.021812386553345","0","3.36099606425191e-06","1.4298957527643e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3431247","0.046785977647492","0","1.92615302440977e-06","8.16173658852265e-08"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3435055","0.160616551894186","0","2.24325635914655e-06","9.33252898090444e-08"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3436563","0.040941300078625","0","3.99216506549707e-06","1.6932017463143e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3436986","0.048164636229842","0","2.55513322363151e-06","1.08245283533282e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3439303","0.066700274723121","0","2.0789494419788e-06","8.78098948535294e-08"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3441204","0.028253402702654","0","3.57548161377069e-06","1.51957142117283e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3442235","0.123894508534413","0","2.59397602341331e-06","1.0855790736892e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3445023","0.065743966156085","0","2.88551586246266e-06","1.21896118182094e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3448516","-0.00444578115882499","0","4.84225341951019e-06","2.06879068223242e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3450321","0.44489837370915","0","1.60800022922823e-06","6.38791900754584e-08"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3450810","0.052209220398666","0","3.29457317817188e-06","1.39479984408224e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3453486","0.155206050417166","0","2.23302693950651e-06","9.2980957109853e-08"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3453943","0.113720002413344","0","3.11842300424692e-06","1.30720413147e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3454963","0.099154033099945","0","3.10544940005208e-06","1.30482710602595e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3455394","0.027672772593621","0","3.56329663241528e-06","1.51453424486958e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3458663","0.23654005055609","0","1.74405860120488e-06","7.16715806028625e-08"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3462724","1.0738586873412","0","6.19743369224909e-06","2.21934360931828e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3464870","0.026306618143627","0","3.20235656655048e-06","1.36142028752705e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3465697","0.049606309277093","0","2.24604469960995e-06","9.51290293446772e-08"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3466709","0.030926962359525","0","3.81208674146943e-06","1.61943158654321e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3472668","0.113456832963203","0","2.80475229606552e-06","1.17576718248686e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3486500","0.01758753194371","0","3.94154692769984e-06","1.67802357627096e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3490484","1.07243222162329","0","6.35555844624646e-06","2.27651057996894e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3492143","-0.00346450479722699","0","2.74011687550038e-06","1.17049528236372e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3502222","0.208790135047083","0","1.59387938425828e-06","6.57949818240072e-08"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3504245","0.043088688338755","0","3.29716953657889e-06","1.39794937769146e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3506645","0.054899498930034","0","3.03987402417538e-06","1.28641251093232e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3507637","0.030044841791873","0","3.85151733050468e-06","1.6364144365239e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3508379","0.029707201102995","0","2.95916856531697e-06","1.25734579496741e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3509444","0.035674669598532","0","3.68943363894192e-06","1.56613027498503e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3510903","0.0267777394642","0","3.572744588344e-06","1.51876856301876e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3511988","0.0298250244953","0","3.4526376874312e-06","1.46699220462552e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3514757","0.409532206059556","0","1.62376746288212e-06","6.48786707556543e-08"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3519643","0.055040118390453","0","3.62006225192992e-06","1.53190162638853e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3530626","0.351003768835115","0","1.54834263755789e-06","6.24573708607761e-08"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3542183","0.115322653802758","0","3.22369835260469e-06","1.35098494717284e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3550046","0.015630462105815","0","3.81618715460952e-06","1.62516571689703e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3553172","0.065209632363348","0","4.25595887648811e-06","1.79804766552879e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3554195","-0.026374303006384","0","3.51663547978453e-06","1.50773692092346e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3555963","0.11587040455472","0","2.75737106078112e-06","1.15545477590217e-07"
"pca_Preprocessed_insert0.006_BPIC15_5_f2_clean.csv","3561014","0.085378764351137","0","4.80616776555324e-06","2.02391238484191e-07"
