"dataset","caseid","length","label","leverage1","leverage2"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3004646","-0.18847173417201","0","1.1542043238537e-06","3.87768696830796e-08"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3007101","0.107321415717943","0","3.57496744233297e-06","1.12916456234407e-07"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3018942","0.309229523119958","0","7.49224879029664e-06","2.26781610733744e-07"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3025465","1.67515852084674","0","1.52799685344881e-05","3.43507752710732e-07"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3032460","0.426199345493849","0","5.73059217681181e-06","1.69204662690554e-07"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3033681","1.37123963743107","0","2.05239117391124e-05","4.93666827979212e-07"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3034472","0.287818026742626","0","7.16225408206535e-06","2.17777749274954e-07"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3035150","0.263566407856669","0","6.86657729170097e-06","2.09860726666846e-07"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3036605","1.27155781605153","0","8.96914122524118e-06","2.20535001207469e-07"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3041957","0.319873321129373","0","8.80107992434265e-06","2.65798535088958e-07"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3046524","0.371318472523998","0","8.64647734914778e-07","2.58296030492149e-08"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3047823","1.34128057815288","0","9.70791588599781e-06","2.3505791648247e-07"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3055383","1.23431729472364","0","8.29096196093058e-06","2.05537342182427e-07"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3056353","0.808129612410691","0","4.94930195218642e-06","1.34643011892195e-07"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3056780","0.104529968648664","0","2.51128463982517e-06","7.93662056712244e-08"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3057453","0.104529968648664","0","2.51128463982517e-06","7.93662056712244e-08"
"pca_Preprocessed_moved0.003_BPIC15_3_f2_clean.csv","3061846","1.02439341985319","0","5.77777496992839e-06","1.49971978400184e-07"
