"dataset","caseid","length","label","leverage1","leverage2"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173688","1.38570103441731","0","1.0535217557338e-05","1.0535217557338e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173691","1.08077052980771","0","6.15791495426542e-06","6.15791495426542e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173694","-0.348096124616231","0","2.43200619283173e-07","2.43200619283173e-07"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173715","1.10320381538699","0","7.97318591899206e-06","7.97318591899206e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173718","-2.00760993547737","0","0.000117301133336961","0.000117301133336961"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173721","1.26658377434929","0","7.77830224128095e-06","7.77830224128095e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173730","-1.24484899361679","0","4.31440979716276e-05","4.31440979716276e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173736","0.217742720668975","0","1.8595594796537e-07","1.8595594796537e-07"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173739","1.13846837471064","0","2.60986704283726e-06","2.60986704283726e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173745","0.964102790687539","0","6.51441826209034e-06","6.51441826209034e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173748","0.266239516312253","0","4.51900984129082e-07","4.51900984129082e-07"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173751","1.28507958843195","0","8.45935626735184e-06","8.45935626735184e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173760","1.38655427630086","0","1.03596730979697e-05","1.03596730979697e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173784","-6.7713083398738","0","0.00250047467613423","0.00250047467613423"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173787","0.949562902315645","0","7.47095902045576e-06","7.47095902045576e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173790","1.3945028099853","0","1.02665839578961e-05","1.02665839578961e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173793","1.224286111301","0","8.93656344767703e-06","8.93656344767703e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173796","1.19028493081218","0","7.35970167851033e-06","7.35970167851033e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173805","1.24394569868726","0","4.62151636225567e-06","4.62151636225567e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173811","0.309574335172421","0","1.46270724122738e-06","1.46270724122738e-06"
