"dataset","caseid","length","label","leverage1","leverage2"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2760925","-0.19495537859299","0","9.57314639757542e-06","8.0238001399459e-07"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2771451","-0.657958029777313","0","1.64552953078056e-05","1.48259772449434e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2782209","-0.472928233042125","0","3.9270893485318e-05","3.43812120745742e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2783345","-0.399754161840903","0","4.06333844972231e-05","3.51701555664686e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2794023","-0.442549951675208","0","2.5053632940508e-05","2.18305312811985e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2797217","-0.857074433106119","0","3.39980925713823e-05","3.1584397494178e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2799076","-0.19495537859299","0","9.57314639757542e-06","8.0238001399459e-07"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2814003","-0.776019044134304","0","3.80834863888724e-05","3.49425816809766e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2817543","0.57766417488647","0","0.000450932540722749","3.33889986494903e-05"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2830183","-0.46349750987302","0","3.51821491348967e-05","3.07563323265606e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2831567","-0.36333952093169","0","3.26659919193856e-05","2.81133898700242e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2833073","-0.303174652969138","0","2.95894085654114e-05","2.52265215121709e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2838476","-0.353169015660521","0","3.33919957342172e-05","2.86924782887671e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2839858","-0.417569624544685","0","3.98944765594808e-05","3.4626846211405e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2840219","-0.410621310949254","0","3.93587087392689e-05","3.41247629147431e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2840553","-0.414607622542214","0","3.89838389106448e-05","3.38207979270205e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2851738","-0.570083747251085","0","4.69395674232015e-05","4.17204267163181e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2852274","-0.173562111621267","0","1.2101624857044e-05","1.01088759732153e-06"
"pca_Preprocessed_insert0.003_BPIC15_1_f2_clean.csv","2854000","-0.277765363993948","0","1.68107958872864e-05","1.42749990525539e-06"
