"dataset","caseid","length","label","leverage1","leverage2"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173688","1.74002399312909","0","9.70663989001541e-06","9.70663989001541e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173691","1.52057674202512","0","5.86812866220157e-06","5.86812866220157e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173694","-0.586369872917409","0","1.33664546670727e-06","1.33664546670727e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173715","1.44900123804815","0","7.48908705444647e-06","7.48908705444647e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173718","-1.19507988319897","0","4.52119985978098e-05","4.52119985978098e-05"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173721","1.10396192985422","0","7.49736170045924e-06","7.49736170045924e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173730","-7.79196130075767","0","0.000112203460647992","0.000112203460647992"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173736","0.179943619420744","0","2.74629233385421e-07","2.74629233385421e-07"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173739","-0.358593004623475","0","5.92416159059592e-06","5.92416159059592e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173745","1.94452025556827","0","7.5017952539533e-06","7.5017952539533e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173748","1.28736979052638","0","3.97089553098543e-06","3.97089553098543e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173751","1.51287099484695","0","7.8380617873884e-06","7.8380617873884e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173760","1.67918534587439","0","9.54666591267173e-06","9.54666591267173e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173784","-50.2745440086094","0","0.00462506813667701","0.00462506813667701"
"pca_Preprocessed_moved0.003_bpic2012_O_DECLINED-COMPLETE_clean.csv","173787","1.87451528734306","0","7.71916089553461e-06","7.71916089553461e-06"
