"dataset","caseid","length","label","leverage1","leverage2"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173688","1.08764423640721","0","2.21232119140197e-05","2.21232119140197e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173691","0.66010893770154","0","9.62246515065895e-06","9.62246515065895e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173694","0.275772909137466","0","4.24838282111915e-07","4.24838282111915e-07"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173715","1.15718790448534","0","1.72969173622878e-05","1.72969173622878e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173718","-1.03401499220486","0","0.000152444066087611","0.000152444066087611"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173721","0.923957220834535","0","1.80210183488605e-05","1.80210183488605e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173730","-1.62073737918186","0","5.11751678639098e-05","5.11751678639098e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173736","-0.058790369873897","0","8.09074346010391e-07","8.09074346010391e-07"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173739","0.390932305198037","0","2.12093633489244e-06","2.12093633489244e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173745","1.1180721468273","0","1.49877133387444e-05","1.49877133387444e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173748","1.00186796895588","0","4.4112872148365e-06","4.4112872148365e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173751","0.795709657947701","0","1.78265718194302e-05","1.78265718194302e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173760","1.05408541422926","0","2.23263990455758e-05","2.23263990455758e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173784","-2.5738182036227","0","0.00383296330984306","0.00383296330984306"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173787","0.989194131368644","0","1.56118549121041e-05","1.56118549121041e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173790","1.02446006143249","0","2.19466684341815e-05","2.19466684341815e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173793","0.809961876425409","0","1.78340163656014e-05","1.78340163656014e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173796","0.701162319819417","0","1.35940361702313e-05","1.35940361702313e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173805","0.701855983215538","0","7.19599996047277e-06","7.19599996047277e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173811","0.889983566521566","0","4.33158076465089e-06","4.33158076465089e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173817","0.959406814689444","0","1.90366195778847e-05","1.90366195778847e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173823","1.10367765738702","0","2.19505058978443e-05","2.19505058978443e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173835","0.919878112240307","0","1.10060359940926e-05","1.10060359940926e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173844","1.03914434736331","0","1.44643873138316e-05","1.44643873138316e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173847","1.11657263104319","0","2.06246642435069e-05","2.06246642435069e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173859","1.10180927692763","0","1.45222898493022e-05","1.45222898493022e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173868","0.65360428704329","0","1.58790390441348e-05","1.58790390441348e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173871","0.74460523587243","0","1.06255021882397e-05","1.06255021882397e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173880","-0.168655916938097","0","6.29881278511244e-07","6.29881278511244e-07"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173898","1.04670736745195","0","1.04784475364929e-05","1.04784475364929e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173913","0.989168696758503","0","2.2625913593049e-05","2.2625913593049e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173928","-44.2228604966084","0","0.0112149204389054","0.0112149204389054"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173940","0.483381260674005","0","4.36391952854586e-06","4.36391952854586e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173943","1.23519889243425","0","6.31964210517239e-06","6.31964210517239e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173946","1.01161581344126","0","1.82961690235598e-05","1.82961690235598e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173949","1.01600937952279","0","4.0574374492886e-06","4.0574374492886e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173955","-0.58148676583072","0","0.000911242920457358","0.000911242920457358"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173979","0.831001022621688","0","1.71881523217177e-05","1.71881523217177e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173982","0.778570501018094","0","1.3704986425363e-05","1.3704986425363e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173985","1.14018099781052","0","1.66245953524439e-05","1.66245953524439e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173988","1.05914434833701","0","1.25895567953944e-05","1.25895567953944e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173997","0.976714489689571","0","1.25648095291191e-05","1.25648095291191e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","174000","0.977358918704252","0","9.08529258888751e-06","9.08529258888751e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","174009","1.08427056278415","0","1.10384527732489e-05","1.10384527732489e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","174012","0.965081547611686","0","7.26059207428819e-06","7.26059207428819e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","174018","0.996883542576251","0","1.92574302622492e-05","1.92574302622492e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","174030","2.15153201357528","0","9.47832248809419e-05","9.47832248809419e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","174036","-0.524281153527268","0","2.38573648532346e-06","2.38573648532346e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","174039","1.34381087638032","0","8.27696641451461e-06","8.27696641451461e-06"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","174042","0.24919660050225","0","2.69806098768422e-05","2.69806098768422e-05"
"pca_Preprocessed_insert0.003_bpic2012_O_CANCELLED-COMPLETE_clean.csv","174045","0.759383500803126","0","8.91091635254329e-06","8.91091635254329e-06"
