"dataset","caseid","length","label","leverage1","leverage2"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173688","1.70615098512443","0","9.65671977122678e-06","3.17287936915876e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173691","1.11818260507036","0","5.82485710039366e-06","1.99516787021288e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173694","0.529296095758675","0","1.28099574389714e-06","4.56960886881237e-07"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173715","1.57286176431876","0","7.44162272955515e-06","2.46847235496538e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173718","-4.89127403783732","0","4.43609272635237e-05","2.18813356170964e-05"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173721","1.81446075370835","0","7.45012703526272e-06","2.42889540167302e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173730","-0.19218672029726","0","0.000112338928975933","4.20571129635748e-05"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173736","0.35904510975066","0","2.68309828929738e-07","9.68234985484713e-08"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173739","1.78594105963859","0","6.43705282265661e-06","2.10292317755073e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173745","0.802052232269798","0","7.49275778796421e-06","2.62338147065837e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173748","-0.545350907556343","0","3.9773040084041e-06","1.52374846497141e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173751","1.5812356044687","0","7.79087498356073e-06","2.58278147779e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173760","1.73780323412778","0","9.49896019444307e-06","3.11396835675038e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173784","-7.0621169032702","0","0.00462808104554357","0.00253645407847378"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173787","1.06182598533725","0","7.69664571328604e-06","2.64669283465816e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173790","1.78559469365357","0","9.47927087370514e-06","3.09686365415421e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173793","1.77679009253481","0","7.90995692472645e-06","2.58580743239627e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173796","1.42312810746205","0","6.70962809502587e-06","2.24945846077286e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173805","1.39451198493211","0","4.29280153014073e-06","1.44211430394152e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173811","-0.728872829002643","0","1.00382704194139e-05","3.89154576585373e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173817","1.38120733406338","0","8.43166476155679e-06","2.83518023984643e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173823","1.6802539821481","0","9.00575305354127e-06","2.96448690248073e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173835","1.57701726239047","0","6.15995792356145e-06","2.04272429104139e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173844","1.59737689662892","0","7.37030703603191e-06","2.44054675322977e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173847","1.57796834505331","0","8.75725711742215e-06","2.9038265364965e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173859","0.77857906557842","0","7.63313251082687e-06","2.67685306362446e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173868","1.65711218722933","0","7.62645018709337e-06","2.51461239211876e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173871","1.4540707214329","0","4.39005240916909e-06","1.46857852593168e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173880","-0.889425055980536","0","2.79764806858747e-06","1.09575911316385e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173898","0.419038688357099","0","6.76393674799741e-06","2.43098174089531e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173913","1.79628635327091","0","9.47196142200059e-06","3.09209696188698e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173928","-48.6983910832509","0","0.00438303469062907","0.00431449745444912"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173940","1.70468838510034","0","5.36696208514367e-06","1.76359142943578e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173943","-2.00047531038862","0","1.64911768898741e-05","6.91973034424777e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173946","1.51229471752266","0","8.1941840333117e-06","2.7298467208784e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173949","-0.257614364704602","0","1.65807902967264e-06","6.2342242034758e-07"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173955","-2.2543034240535","0","0.00137819252932654","0.000587154102926319"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173979","1.57054394485137","0","7.8026913173027e-06","2.58867047933139e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173982","1.39310139917575","0","6.6796212683916e-06","2.24416110474197e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173985","0.838309890628637","0","8.21495439367177e-06","2.86905689674579e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173988","0.627050616076439","0","6.96319392614912e-06","2.46742570478969e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","173997","1.59199536463633","0","5.37790630781116e-06","1.7814821749459e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174000","0.161279025384043","0","8.30014356571438e-06","3.03531819842612e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174009","1.44489672674396","0","5.7663134829155e-06","1.93022582148773e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174012","0.580775474767194","0","5.29142774087356e-06","1.88096556561748e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174018","1.60736150015803","0","8.38221492501567e-06","2.77364554103579e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174030","-2.69338013704326","0","1.32835482770543e-05","5.8073831405854e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174036","-0.254461965177041","0","1.18456082480747e-07","4.45291785391042e-08"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174039","0.129941756699513","0","2.37630614082872e-07","8.70825655003168e-08"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174042","2.05293187140779","0","9.44815150531371e-06","3.02759600165044e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174045","1.79398708106989","0","6.2073979891456e-06","2.02672399028883e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174060","-56.296069625204","0","0.00580289275613369","0.00575766797489239"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174069","-0.29517347692847","0","2.00913148439125e-05","7.57277949756031e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174078","1.67530125850886","0","7.50119216185044e-06","2.4700955568877e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174084","1.73925989668556","0","5.70452918977275e-06","1.86987482492735e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174087","1.72711157451044","0","9.5127963618511e-06","3.12089721857371e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174093","1.6909366146045","0","7.41183614530301e-06","2.43794059037892e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174096","-0.075217179881321","0","7.95929567055634e-07","2.956854821172e-07"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174099","1.11950141776341","0","5.39430415081738e-06","1.84752183524022e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174105","1.63232766601096","0","9.32988668992047e-06","3.08172834223645e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174132","-37.7155660422665","0","0.00356077270199278","0.00341045357462795"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174141","1.30572433221404","0","7.10956249410206e-06","2.40338406730415e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174144","1.63735646773454","0","6.07366962882375e-06","2.00545586417487e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174153","0.741217041463007","0","1.6776147837138e-06","5.89833985555268e-07"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174159","-2.76531135804987","0","1.75963366267779e-05","7.72508452421381e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174168","0.59014708979267","0","7.97609045174341e-06","2.83348124588241e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174180","1.23181170631774","0","8.02987991308152e-06","2.72864381462884e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174216","0.530880128673677","0","3.6108057980252e-06","1.28791930009309e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174231","1.39310139917575","0","6.6796212683916e-06","2.24416110474197e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174237","-0.337434618412756","0","6.24734734621198e-06","2.36126124445405e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174252","1.85912384217428","0","6.86294274410407e-06","2.23027124785557e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174255","1.69990466074031","0","6.31932984486087e-06","2.07725273935127e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174261","0.231184034681922","0","6.90271933276164e-06","2.51248625405682e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174264","-1.65220949226737","0","6.15437622492799e-05","2.52825443181295e-05"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174270","-3.74593462832916","0","2.62610335457977e-05","1.2185845736532e-05"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174279","1.44021717529482","0","7.86156178275798e-06","2.63246564305588e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174285","1.88944358726126","0","1.03537546923466e-05","3.35733559574436e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174291","-0.335943811558389","0","7.53024126596827e-06","2.84586920266196e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174294","0.130198396281955","0","1.64623295766207e-07","6.03271304527531e-08"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174319","1.62382407910094","0","5.64252911965006e-06","1.86490011475205e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174322","1.58735516532547","0","6.18905989011441e-06","2.05086294518853e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174325","1.71412496312159","0","5.38133235870205e-06","1.76711789311496e-06"
"pca_Preprocessed_moved0.003_bpic2012_O_ACCEPTED-COMPLETE_clean.csv","174334","1.7038097990185","0","8.21191136998368e-06","2.69861573684657e-06"
