"dataset","caseid","length","label","leverage1","leverage2"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173688","0.68179006738998","0","3.82114310052872e-05","1.05351982203521e-06"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173691","0.54637414736393","0","2.43824611765839e-05","6.94927496208613e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173694","-4.21305376889754","0","9.27717327781465e-05","7.43269808923165e-06"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173715","-0.07886350204768","0","1.75681515238666e-05","5.82035913154506e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173718","1.08055050024459","0","0.000145159706799207","3.6251441092406e-06"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173721","1.0359070556923","0","3.92713930980643e-05","9.91757574890629e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173730","-0.00163075204564","0","0.000121050781057824","3.9375203467016e-06"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173736","-0.367008225044437","0","2.9990049480426e-07","1.06333037539835e-08"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173739","1.02345247231741","0","1.73081435921761e-05","4.38461028071675e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173745","-0.473003482862226","0","9.35681131663131e-06","3.40059274929791e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173748","-1.27798439131266","0","5.6494460060868e-06","2.46684536893572e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173751","0.12401772367807","0","2.11580590393351e-05","6.67888228369502e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173760","0.69067826947659","0","3.7853861445165e-05","1.0413828502718e-06"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173784","10.6444571929355","0","0.00395233308084757","5.47117880592713e-06"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173787","-0.0794814782375901","0","1.66652789031666e-05","5.52204498542657e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173790","0.8096782644843","0","4.05180589297229e-05","1.0824378134657e-06"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173793","0.82683342336409","0","3.70718629730423e-05","9.86178353675251e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173796","0.43650433252689","0","2.41539886655159e-05","7.07094418755312e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173805","0.0158028537361841","0","7.19513055371314e-06","2.33072519496306e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173811","-2.26475270449214","0","1.95640205259123e-05","1.05906530976259e-06"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173817","0.33478159408997","0","2.62455671945785e-05","7.8750881217679e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173823","0.65303259771361","0","3.53704844896294e-05","9.82106876094947e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173835","0.0147555714248999","0","1.51542853804263e-05","4.91016624992199e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173844","0.27587402503396","0","2.27929852413717e-05","6.93712950162298e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173847","0.48500458146964","0","3.07305161760824e-05","8.89064845698901e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173859","-0.18445990517863","0","1.33300785219421e-05","4.52796737958203e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173868","0.63993992665632","0","3.06638853642636e-05","8.54162520252938e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173871","-0.582796855975531","0","4.51921008074474e-06","1.68480928316111e-07"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173880","-1.43780255948546","0","2.51222228884821e-05","1.13667570630542e-06"
"pca_Preprocessed_insert0.009_bpic2012_O_CANCELLED-COMPLETE_clean.csv","173898","-0.700985238343436","0","4.79212762531871e-06","1.83593296526172e-07"
