"dataset","caseid","length","label","leverage1","leverage2"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3461877","0.011029649107071","0","6.84950241053184e-06","2.95997634789219e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3466211","-0.0221841705729711","0","7.89812350803541e-06","3.43208516109988e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3467726","-0.080811397525944","0","6.472384221501e-06","2.84011728986645e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3467931","0.020276991472432","0","6.9762743531051e-06","3.0101121220887e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3473951","0.026691208134892","0","7.3400477644553e-06","3.1636838334709e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3477221","-0.059173048295866","0","6.10384658155434e-06","2.66877856128603e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3477241","0.014199145000397","0","6.89516525005999e-06","2.97813409845067e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3477254","-0.017157744603982","0","6.82470576408121e-06","2.96315457174036e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3481077","-2.50402279701254","0","5.59665384824955e-05","3.60874422187402e-06"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3493548","-0.072513210033645","0","4.61684696195015e-06","2.02310390815678e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3503672","-0.203815143708434","0","2.62379690343636e-06","1.17506990806384e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3519994","-0.013199539432792","0","6.74526767433601e-06","2.92673271631964e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3520253","-3.99009376457489","0","0.000188779494153512","1.51427767122469e-05"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3527251","0.01232118023001","0","6.74463090611837e-06","2.91402874014836e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3532833","-0.919755589859759","0","6.25306723952701e-06","3.14777935734005e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3536250","-0.00463319944096502","0","6.98278241841941e-06","3.0254654363514e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3538691","-0.294587110263326","0","4.70592998408716e-06","2.13940264525959e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3545779","-0.058725860164577","0","6.35399811521041e-06","2.77794534365358e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3547601","-0.050737982781533","0","6.40216075366345e-06","2.79528347768841e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3550211","-0.020635862533844","0","6.31157684631331e-06","2.74195274538606e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3551171","-0.168945693118122","0","5.53888201739439e-06","2.46630973011067e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3554298","-0.00367998368110101","0","3.9253763291922e-06","1.70049736028321e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3559310","-0.156868017071688","0","1.58535963417677e-06","7.04504634663239e-08"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3560903","-0.048549102325518","0","3.22159360524115e-06","1.40608574037179e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3562962","-0.127020256669504","0","4.34191710198764e-06","1.91993819047669e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3564147","-0.048512999836061","0","4.73552751270351e-06","2.06683974126081e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3564762","0.209151743062733","0","4.74281735251893e-06","1.98270942288304e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3565676","0.014091784412759","0","6.45331368722501e-06","2.78734114470969e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3566833","-0.04313685162046","0","5.44827179842127e-06","2.37579251694079e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3572119","-0.435629685592081","0","3.09225770455758e-06","1.43879871837328e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3572730","-0.045573302738237","0","7.23867387832703e-06","3.15780218128686e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3583546","0.017143735379416","0","6.92711153006207e-06","2.99046259168619e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3584029","0.429352119197974","0","1.65879252371021e-06","6.68159228163775e-08"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3585110","-0.159986422816676","0","5.14724121050506e-06","2.28852205922018e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3585731","0.010267542852526","0","6.80306345559143e-06","2.94028179314855e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3587183","-0.027429926857805","0","8.25703920008128e-06","3.59118718213041e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3587711","-0.114431050269309","0","1.14370935230272e-05","5.04677228353538e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3592192","-0.037247080079736","0","5.55390848639041e-06","2.41948284204049e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3600812","-0.013151497391729","0","6.50664544099979e-06","2.82317329974072e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3604873","0.031094659075643","0","6.7078524253727e-06","2.88907251580357e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3609004","-5.1166744842444","0","0.000316540979801281","2.96976176697075e-05"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3613451","-0.166506044805746","0","3.27736668091889e-06","1.45873009465148e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3613972","-0.017264073410055","0","4.9600849748971e-06","2.1536106344339e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3616552","0.783110319713325","0","4.46542273517215e-06","1.69339755236758e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3625687","-0.010630977502857","0","6.47070378945043e-06","2.80639924274411e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3626634","-0.416457077028158","0","2.78977334651371e-06","1.29397695203149e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3628165","-0.00494936305274901","0","6.67842991556225e-06","2.89374962442265e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3630744","-0.10726012132891","0","6.20295931896497e-06","2.73388194045001e-07"
"pca_Preprocessed_moved0.006_BPIC15_2_f2_clean.csv","3631277","-0.046207390439934","0","5.68074916981351e-06","2.47843405243857e-07"
